tanggal,region,ump_daily,ump
2025-08-06,Jakarta Timur,174089.06451612903,5396761.0
2025-08-07,Jakarta Timur,174089.06451612903,5396761.0
2025-08-08,Jakarta Timur,174089.06451612903,5396761.0
2025-08-09,Jakarta Timur,174089.06451612903,5396761.0
2025-08-10,Jakarta Timur,174089.06451612903,5396761.0
2025-08-11,Jakarta Timur,174089.06451612903,5396761.0
2025-08-12,Jakarta Timur,174089.06451612903,5396761.0
2025-08-13,Jakarta Timur,174089.06451612903,5396761.0
2025-08-14,Jakarta Timur,174089.06451612903,5396761.0
2025-08-15,Jakarta Timur,174089.06451612903,5396761.0
2025-08-16,Jakarta Timur,174089.06451612903,5396761.0
2025-08-17,Jakarta Timur,174089.06451612903,5396761.0
2025-08-18,Jakarta Timur,174089.06451612903,5396761.0
2025-08-19,Jakarta Timur,174089.06451612903,5396761.0
2025-08-20,Jakarta Timur,174089.06451612903,5396761.0
2025-08-21,Jakarta Timur,174089.06451612903,5396761.0
2025-08-22,Jakarta Timur,174089.06451612903,5396761.0
2025-08-23,Jakarta Timur,174089.06451612903,5396761.0
2025-08-24,Jakarta Timur,174089.06451612903,5396761.0
2025-08-25,Jakarta Timur,174089.06451612903,5396761.0
2025-08-26,Jakarta Timur,174089.06451612903,5396761.0
2025-08-27,Jakarta Timur,174089.06451612903,5396761.0
2025-08-28,Jakarta Timur,174089.06451612903,5396761.0
2025-08-29,Jakarta Timur,174089.06451612903,5396761.0
2025-08-30,Jakarta Timur,174089.06451612903,5396761.0
2025-08-31,Jakarta Timur,174089.06451612903,5396761.0
2025-09-01,Jakarta Timur,179892.03333333333,5396761.0
2025-09-02,Jakarta Timur,179892.03333333333,5396761.0
2025-09-03,Jakarta Timur,179892.03333333333,5396761.0
2025-09-04,Jakarta Timur,179892.03333333333,5396761.0
2025-09-05,Jakarta Timur,179892.03333333333,5396761.0
2025-09-06,Jakarta Timur,179892.03333333333,5396761.0
2025-09-07,Jakarta Timur,179892.03333333333,5396761.0
2025-09-08,Jakarta Timur,179892.03333333333,5396761.0
2025-09-09,Jakarta Timur,179892.03333333333,5396761.0
2025-09-10,Jakarta Timur,179892.03333333333,5396761.0
2025-09-11,Jakarta Timur,179892.03333333333,5396761.0
2025-09-12,Jakarta Timur,179892.03333333333,5396761.0
2025-09-13,Jakarta Timur,179892.03333333333,5396761.0
2025-09-14,Jakarta Timur,179892.03333333333,5396761.0
2025-09-15,Jakarta Timur,179892.03333333333,5396761.0
2025-09-16,Jakarta Timur,179892.03333333333,5396761.0
2025-09-17,Jakarta Timur,179892.03333333333,5396761.0
2025-09-18,Jakarta Timur,179892.03333333333,5396761.0
2025-09-19,Jakarta Timur,179892.03333333333,5396761.0
2025-09-20,Jakarta Timur,179892.03333333333,5396761.0
2025-09-21,Jakarta Timur,179892.03333333333,5396761.0
2025-09-22,Jakarta Timur,179892.03333333333,5396761.0
2025-09-23,Jakarta Timur,179892.03333333333,5396761.0
2025-09-24,Jakarta Timur,179892.03333333333,5396761.0
2025-09-25,Jakarta Timur,179892.03333333333,5396761.0
2025-09-26,Jakarta Timur,179892.03333333333,5396761.0
2025-09-27,Jakarta Timur,179892.03333333333,5396761.0
2025-09-28,Jakarta Timur,179892.03333333333,5396761.0
2025-09-29,Jakarta Timur,179892.03333333333,5396761.0
2025-09-30,Jakarta Timur,179892.03333333333,5396761.0
2025-10-01,Jakarta Timur,174089.06451612903,5396761.0
2025-10-02,Jakarta Timur,174089.06451612903,5396761.0
2025-10-03,Jakarta Timur,174089.06451612903,5396761.0
2025-10-04,Jakarta Timur,174089.06451612903,5396761.0
2025-10-05,Jakarta Timur,174089.06451612903,5396761.0
2025-10-06,Jakarta Timur,174089.06451612903,5396761.0
2025-10-07,Jakarta Timur,174089.06451612903,5396761.0
2025-10-08,Jakarta Timur,174089.06451612903,5396761.0
2025-10-09,Jakarta Timur,174089.06451612903,5396761.0
2025-10-10,Jakarta Timur,174089.06451612903,5396761.0
2025-10-11,Jakarta Timur,174089.06451612903,5396761.0
2025-10-12,Jakarta Timur,174089.06451612903,5396761.0
2025-10-13,Jakarta Timur,174089.06451612903,5396761.0
2025-10-14,Jakarta Timur,174089.06451612903,5396761.0
2025-10-15,Jakarta Timur,174089.06451612903,5396761.0
2025-10-16,Jakarta Timur,174089.06451612903,5396761.0
2025-10-17,Jakarta Timur,174089.06451612903,5396761.0
2025-10-18,Jakarta Timur,174089.06451612903,5396761.0
2025-10-19,Jakarta Timur,174089.06451612903,5396761.0
2025-10-20,Jakarta Timur,174089.06451612903,5396761.0
2025-10-21,Jakarta Timur,174089.06451612903,5396761.0
2025-10-22,Jakarta Timur,174089.06451612903,5396761.0
2025-10-23,Jakarta Timur,174089.06451612903,5396761.0
2025-10-24,Jakarta Timur,174089.06451612903,5396761.0
2025-10-25,Jakarta Timur,174089.06451612903,5396761.0
2025-10-26,Jakarta Timur,174089.06451612903,5396761.0
2025-10-27,Jakarta Timur,174089.06451612903,5396761.0
2025-10-28,Jakarta Timur,174089.06451612903,5396761.0
2025-10-29,Jakarta Timur,174089.06451612903,5396761.0
2025-10-30,Jakarta Timur,174089.06451612903,5396761.0
2025-10-31,Jakarta Timur,174089.06451612903,5396761.0
2025-11-01,Jakarta Timur,179892.03333333333,5396761.0
2025-11-02,Jakarta Timur,179892.03333333333,5396761.0
2025-11-03,Jakarta Timur,179892.03333333333,5396761.0
2025-11-04,Jakarta Timur,179892.03333333333,5396761.0
2025-11-05,Jakarta Timur,179892.03333333333,5396761.0
2025-11-06,Jakarta Timur,179892.03333333333,5396761.0
2025-11-07,Jakarta Timur,179892.03333333333,5396761.0
2025-11-08,Jakarta Timur,179892.03333333333,5396761.0
2025-11-09,Jakarta Timur,179892.03333333333,5396761.0
2025-11-10,Jakarta Timur,179892.03333333333,5396761.0
2025-11-11,Jakarta Timur,179892.03333333333,5396761.0
2025-11-12,Jakarta Timur,179892.03333333333,5396761.0
2025-11-13,Jakarta Timur,179892.03333333333,5396761.0
2025-11-14,Jakarta Timur,179892.03333333333,5396761.0
2025-11-15,Jakarta Timur,179892.03333333333,5396761.0
2025-11-16,Jakarta Timur,179892.03333333333,5396761.0
2025-11-17,Jakarta Timur,179892.03333333333,5396761.0
2025-11-18,Jakarta Timur,179892.03333333333,5396761.0
2025-11-19,Jakarta Timur,179892.03333333333,5396761.0
2025-11-20,Jakarta Timur,179892.03333333333,5396761.0
2025-11-21,Jakarta Timur,179892.03333333333,5396761.0
2025-11-22,Jakarta Timur,179892.03333333333,5396761.0
2025-11-23,Jakarta Timur,179892.03333333333,5396761.0
2025-11-24,Jakarta Timur,179892.03333333333,5396761.0
2025-11-25,Jakarta Timur,179892.03333333333,5396761.0
2025-11-26,Jakarta Timur,179892.03333333333,5396761.0
2025-11-27,Jakarta Timur,179892.03333333333,5396761.0
2025-11-28,Jakarta Timur,179892.03333333333,5396761.0
2025-11-29,Jakarta Timur,179892.03333333333,5396761.0
2025-11-30,Jakarta Timur,179892.03333333333,5396761.0
2025-12-01,Jakarta Timur,174089.06451612903,5396761.0
2025-12-02,Jakarta Timur,174089.06451612903,5396761.0
2025-12-03,Jakarta Timur,174089.06451612903,5396761.0
2025-12-04,Jakarta Timur,174089.06451612903,5396761.0
2025-12-05,Jakarta Timur,174089.06451612903,5396761.0
2025-12-06,Jakarta Timur,174089.06451612903,5396761.0
2025-12-07,Jakarta Timur,174089.06451612903,5396761.0
2025-12-08,Jakarta Timur,174089.06451612903,5396761.0
2025-12-09,Jakarta Timur,174089.06451612903,5396761.0
2025-12-10,Jakarta Timur,174089.06451612903,5396761.0
2025-12-11,Jakarta Timur,174089.06451612903,5396761.0
2025-12-12,Jakarta Timur,174089.06451612903,5396761.0
2025-12-13,Jakarta Timur,174089.06451612903,5396761.0
2025-12-14,Jakarta Timur,174089.06451612903,5396761.0
2025-12-15,Jakarta Timur,174089.06451612903,5396761.0
2025-12-16,Jakarta Timur,174089.06451612903,5396761.0
2025-12-17,Jakarta Timur,174089.06451612903,5396761.0
2025-12-18,Jakarta Timur,174089.06451612903,5396761.0
2025-12-19,Jakarta Timur,174089.06451612903,5396761.0
2025-12-20,Jakarta Timur,174089.06451612903,5396761.0
2025-12-21,Jakarta Timur,174089.06451612903,5396761.0
2025-12-22,Jakarta Timur,174089.06451612903,5396761.0
2025-12-23,Jakarta Timur,174089.06451612903,5396761.0
2025-12-24,Jakarta Timur,174089.06451612903,5396761.0
2025-12-25,Jakarta Timur,174089.06451612903,5396761.0
2025-12-26,Jakarta Timur,174089.06451612903,5396761.0
2025-12-27,Jakarta Timur,174089.06451612903,5396761.0
2025-12-28,Jakarta Timur,174089.06451612903,5396761.0
2025-12-29,Jakarta Timur,174089.06451612903,5396761.0
2025-12-30,Jakarta Timur,174089.06451612903,5396761.0
2025-12-31,Jakarta Timur,174089.06451612903,5396761.0
2024-01-01,Jakarta Utara,163463.90322580645,5067381.0
2024-01-02,Jakarta Utara,163463.90322580645,5067381.0
2024-01-03,Jakarta Utara,163463.90322580645,5067381.0
2024-01-04,Jakarta Utara,163463.90322580645,5067381.0
2024-01-05,Jakarta Utara,163463.90322580645,5067381.0
2024-01-06,Jakarta Utara,163463.90322580645,5067381.0
2024-01-07,Jakarta Utara,163463.90322580645,5067381.0
2024-01-08,Jakarta Utara,163463.90322580645,5067381.0
2024-01-09,Jakarta Utara,163463.90322580645,5067381.0
2024-01-10,Jakarta Utara,163463.90322580645,5067381.0
2024-01-11,Jakarta Utara,163463.90322580645,5067381.0
2024-01-12,Jakarta Utara,163463.90322580645,5067381.0
2024-01-13,Jakarta Utara,163463.90322580645,5067381.0
2024-01-14,Jakarta Utara,163463.90322580645,5067381.0
2024-01-15,Jakarta Utara,163463.90322580645,5067381.0
2024-01-16,Jakarta Utara,163463.90322580645,5067381.0
2024-01-17,Jakarta Utara,163463.90322580645,5067381.0
2024-01-18,Jakarta Utara,163463.90322580645,5067381.0
2024-01-19,Jakarta Utara,163463.90322580645,5067381.0
2024-01-20,Jakarta Utara,163463.90322580645,5067381.0
2024-01-21,Jakarta Utara,163463.90322580645,5067381.0
2024-01-22,Jakarta Utara,163463.90322580645,5067381.0
2024-01-23,Jakarta Utara,163463.90322580645,5067381.0
2024-01-24,Jakarta Utara,163463.90322580645,5067381.0
2024-01-25,Jakarta Utara,163463.90322580645,5067381.0
2024-01-26,Jakarta Utara,163463.90322580645,5067381.0
2024-01-27,Jakarta Utara,163463.90322580645,5067381.0
2024-01-28,Jakarta Utara,163463.90322580645,5067381.0
2024-01-29,Jakarta Utara,163463.90322580645,5067381.0
2024-01-30,Jakarta Utara,163463.90322580645,5067381.0
2024-01-31,Jakarta Utara,163463.90322580645,5067381.0
2024-02-01,Jakarta Utara,174737.27586206896,5067381.0
2024-02-02,Jakarta Utara,174737.27586206896,5067381.0
2024-02-03,Jakarta Utara,174737.27586206896,5067381.0
2024-02-04,Jakarta Utara,174737.27586206896,5067381.0
2024-02-05,Jakarta Utara,174737.27586206896,5067381.0
2024-02-06,Jakarta Utara,174737.27586206896,5067381.0
2024-02-07,Jakarta Utara,174737.27586206896,5067381.0
2024-02-08,Jakarta Utara,174737.27586206896,5067381.0
2024-02-09,Jakarta Utara,174737.27586206896,5067381.0
2024-02-10,Jakarta Utara,174737.27586206896,5067381.0
2024-02-11,Jakarta Utara,174737.27586206896,5067381.0
2024-02-12,Jakarta Utara,174737.27586206896,5067381.0
2024-02-13,Jakarta Utara,174737.27586206896,5067381.0
2024-02-14,Jakarta Utara,174737.27586206896,5067381.0
2024-02-15,Jakarta Utara,174737.27586206896,5067381.0
2024-02-16,Jakarta Utara,174737.27586206896,5067381.0
2024-02-17,Jakarta Utara,174737.27586206896,5067381.0
2024-02-18,Jakarta Utara,174737.27586206896,5067381.0
2024-02-19,Jakarta Utara,174737.27586206896,5067381.0
2024-02-20,Jakarta Utara,174737.27586206896,5067381.0
2024-02-21,Jakarta Utara,174737.27586206896,5067381.0
2024-02-22,Jakarta Utara,174737.27586206896,5067381.0
2024-02-23,Jakarta Utara,174737.27586206896,5067381.0
2024-02-24,Jakarta Utara,174737.27586206896,5067381.0
2024-02-25,Jakarta Utara,174737.27586206896,5067381.0
2024-02-26,Jakarta Utara,174737.27586206896,5067381.0
2024-02-27,Jakarta Utara,174737.27586206896,5067381.0
2024-02-28,Jakarta Utara,174737.27586206896,5067381.0
2024-02-29,Jakarta Utara,174737.27586206896,5067381.0
2024-03-01,Jakarta Utara,163463.90322580645,5067381.0
2024-03-02,Jakarta Utara,163463.90322580645,5067381.0
2024-03-03,Jakarta Utara,163463.90322580645,5067381.0
2024-03-04,Jakarta Utara,163463.90322580645,5067381.0
2024-03-05,Jakarta Utara,163463.90322580645,5067381.0
2024-03-06,Jakarta Utara,163463.90322580645,5067381.0
2024-03-07,Jakarta Utara,163463.90322580645,5067381.0
2024-03-08,Jakarta Utara,163463.90322580645,5067381.0
2024-03-09,Jakarta Utara,163463.90322580645,5067381.0
2024-03-10,Jakarta Utara,163463.90322580645,5067381.0
2024-03-11,Jakarta Utara,163463.90322580645,5067381.0
2024-03-12,Jakarta Utara,163463.90322580645,5067381.0
2024-03-13,Jakarta Utara,163463.90322580645,5067381.0
2024-03-14,Jakarta Utara,163463.90322580645,5067381.0
2024-03-15,Jakarta Utara,163463.90322580645,5067381.0
2024-03-16,Jakarta Utara,163463.90322580645,5067381.0
2024-03-17,Jakarta Utara,163463.90322580645,5067381.0
2024-03-18,Jakarta Utara,163463.90322580645,5067381.0
2024-03-19,Jakarta Utara,163463.90322580645,5067381.0
2024-03-20,Jakarta Utara,163463.90322580645,5067381.0
2024-03-21,Jakarta Utara,163463.90322580645,5067381.0
2024-03-22,Jakarta Utara,163463.90322580645,5067381.0
2024-03-23,Jakarta Utara,163463.90322580645,5067381.0
2024-03-24,Jakarta Utara,163463.90322580645,5067381.0
2024-03-25,Jakarta Utara,163463.90322580645,5067381.0
2024-03-26,Jakarta Utara,163463.90322580645,5067381.0
2024-03-27,Jakarta Utara,163463.90322580645,5067381.0
2024-03-28,Jakarta Utara,163463.90322580645,5067381.0
2024-03-29,Jakarta Utara,163463.90322580645,5067381.0
2024-03-30,Jakarta Utara,163463.90322580645,5067381.0
2024-03-31,Jakarta Utara,163463.90322580645,5067381.0
2024-04-01,Jakarta Utara,168912.7,5067381.0
2024-04-02,Jakarta Utara,168912.7,5067381.0
2024-04-03,Jakarta Utara,168912.7,5067381.0
2024-04-04,Jakarta Utara,168912.7,5067381.0
2024-04-05,Jakarta Utara,168912.7,5067381.0
2024-04-06,Jakarta Utara,168912.7,5067381.0
2024-04-07,Jakarta Utara,168912.7,5067381.0
2024-04-08,Jakarta Utara,168912.7,5067381.0
2024-04-09,Jakarta Utara,168912.7,5067381.0
2024-04-10,Jakarta Utara,168912.7,5067381.0
2024-04-11,Jakarta Utara,168912.7,5067381.0
2024-04-12,Jakarta Utara,168912.7,5067381.0
2024-04-13,Jakarta Utara,168912.7,5067381.0
2024-04-14,Jakarta Utara,168912.7,5067381.0
2024-04-15,Jakarta Utara,168912.7,5067381.0
2024-04-16,Jakarta Utara,168912.7,5067381.0
2024-04-17,Jakarta Utara,168912.7,5067381.0
2024-04-18,Jakarta Utara,168912.7,5067381.0
2024-04-19,Jakarta Utara,168912.7,5067381.0
2024-04-20,Jakarta Utara,168912.7,5067381.0
2024-04-21,Jakarta Utara,168912.7,5067381.0
2024-04-22,Jakarta Utara,168912.7,5067381.0
2024-04-23,Jakarta Utara,168912.7,5067381.0
2024-04-24,Jakarta Utara,168912.7,5067381.0
2024-04-25,Jakarta Utara,168912.7,5067381.0
2024-04-26,Jakarta Utara,168912.7,5067381.0
2024-04-27,Jakarta Utara,168912.7,5067381.0
2024-04-28,Jakarta Utara,168912.7,5067381.0
2024-04-29,Jakarta Utara,168912.7,5067381.0
2024-04-30,Jakarta Utara,168912.7,5067381.0
2024-05-01,Jakarta Utara,163463.90322580645,5067381.0
2024-05-02,Jakarta Utara,163463.90322580645,5067381.0
2024-05-03,Jakarta Utara,163463.90322580645,5067381.0
2024-05-04,Jakarta Utara,163463.90322580645,5067381.0
2024-05-05,Jakarta Utara,163463.90322580645,5067381.0
2024-05-06,Jakarta Utara,163463.90322580645,5067381.0
2024-05-07,Jakarta Utara,163463.90322580645,5067381.0
2024-05-08,Jakarta Utara,163463.90322580645,5067381.0
2024-05-09,Jakarta Utara,163463.90322580645,5067381.0
2024-05-10,Jakarta Utara,163463.90322580645,5067381.0
2024-05-11,Jakarta Utara,163463.90322580645,5067381.0
2024-05-12,Jakarta Utara,163463.90322580645,5067381.0
2024-05-13,Jakarta Utara,163463.90322580645,5067381.0
2024-05-14,Jakarta Utara,163463.90322580645,5067381.0
2024-05-15,Jakarta Utara,163463.90322580645,5067381.0
2024-05-16,Jakarta Utara,163463.90322580645,5067381.0
2024-05-17,Jakarta Utara,163463.90322580645,5067381.0
2024-05-18,Jakarta Utara,163463.90322580645,5067381.0
2024-05-19,Jakarta Utara,163463.90322580645,5067381.0
2024-05-20,Jakarta Utara,163463.90322580645,5067381.0
2024-05-21,Jakarta Utara,163463.90322580645,5067381.0
2024-05-22,Jakarta Utara,163463.90322580645,5067381.0
2024-05-23,Jakarta Utara,163463.90322580645,5067381.0
2024-05-24,Jakarta Utara,163463.90322580645,5067381.0
2024-05-25,Jakarta Utara,163463.90322580645,5067381.0
2024-05-26,Jakarta Utara,163463.90322580645,5067381.0
2024-05-27,Jakarta Utara,163463.90322580645,5067381.0
2024-05-28,Jakarta Utara,163463.90322580645,5067381.0
2024-05-29,Jakarta Utara,163463.90322580645,5067381.0
2024-05-30,Jakarta Utara,163463.90322580645,5067381.0
2024-05-31,Jakarta Utara,163463.90322580645,5067381.0
2024-06-01,Jakarta Utara,168912.7,5067381.0
2024-06-02,Jakarta Utara,168912.7,5067381.0
2024-06-03,Jakarta Utara,168912.7,5067381.0
2024-06-04,Jakarta Utara,168912.7,5067381.0
2024-06-05,Jakarta Utara,168912.7,5067381.0
2024-06-06,Jakarta Utara,168912.7,5067381.0
2024-06-07,Jakarta Utara,168912.7,5067381.0
2024-06-08,Jakarta Utara,168912.7,5067381.0
2024-06-09,Jakarta Utara,168912.7,5067381.0
2024-06-10,Jakarta Utara,168912.7,5067381.0
2024-06-11,Jakarta Utara,168912.7,5067381.0
2024-06-12,Jakarta Utara,168912.7,5067381.0
2024-06-13,Jakarta Utara,168912.7,5067381.0
2024-06-14,Jakarta Utara,168912.7,5067381.0
2024-06-15,Jakarta Utara,168912.7,5067381.0
2024-06-16,Jakarta Utara,168912.7,5067381.0
2024-06-17,Jakarta Utara,168912.7,5067381.0
2024-06-18,Jakarta Utara,168912.7,5067381.0
2024-06-19,Jakarta Utara,168912.7,5067381.0
2024-06-20,Jakarta Utara,168912.7,5067381.0
2024-06-21,Jakarta Utara,168912.7,5067381.0
2024-06-22,Jakarta Utara,168912.7,5067381.0
2024-06-23,Jakarta Utara,168912.7,5067381.0
2024-06-24,Jakarta Utara,168912.7,5067381.0
2024-06-25,Jakarta Utara,168912.7,5067381.0
2024-06-26,Jakarta Utara,168912.7,5067381.0
2024-06-27,Jakarta Utara,168912.7,5067381.0
2024-06-28,Jakarta Utara,168912.7,5067381.0
2024-06-29,Jakarta Utara,168912.7,5067381.0
2024-06-30,Jakarta Utara,168912.7,5067381.0
2024-07-01,Jakarta Utara,163463.90322580645,5067381.0
2024-07-02,Jakarta Utara,163463.90322580645,5067381.0
2024-07-03,Jakarta Utara,163463.90322580645,5067381.0
2024-07-04,Jakarta Utara,163463.90322580645,5067381.0
2024-07-05,Jakarta Utara,163463.90322580645,5067381.0
2024-07-06,Jakarta Utara,163463.90322580645,5067381.0
2024-07-07,Jakarta Utara,163463.90322580645,5067381.0
2024-07-08,Jakarta Utara,163463.90322580645,5067381.0
2024-07-09,Jakarta Utara,163463.90322580645,5067381.0
2024-07-10,Jakarta Utara,163463.90322580645,5067381.0
2024-07-11,Jakarta Utara,163463.90322580645,5067381.0
2024-07-12,Jakarta Utara,163463.90322580645,5067381.0
2024-07-13,Jakarta Utara,163463.90322580645,5067381.0
2024-07-14,Jakarta Utara,163463.90322580645,5067381.0
2024-07-15,Jakarta Utara,163463.90322580645,5067381.0
2024-07-16,Jakarta Utara,163463.90322580645,5067381.0
2024-07-17,Jakarta Utara,163463.90322580645,5067381.0
2024-07-18,Jakarta Utara,163463.90322580645,5067381.0
2024-07-19,Jakarta Utara,163463.90322580645,5067381.0
2024-07-20,Jakarta Utara,163463.90322580645,5067381.0
2024-07-21,Jakarta Utara,163463.90322580645,5067381.0
2024-07-22,Jakarta Utara,163463.90322580645,5067381.0
2024-07-23,Jakarta Utara,163463.90322580645,5067381.0
2024-07-24,Jakarta Utara,163463.90322580645,5067381.0
2024-07-25,Jakarta Utara,163463.90322580645,5067381.0
2024-07-26,Jakarta Utara,163463.90322580645,5067381.0
2024-07-27,Jakarta Utara,163463.90322580645,5067381.0
2024-07-28,Jakarta Utara,163463.90322580645,5067381.0
2024-07-29,Jakarta Utara,163463.90322580645,5067381.0
2024-07-30,Jakarta Utara,163463.90322580645,5067381.0
2024-07-31,Jakarta Utara,163463.90322580645,5067381.0
2024-08-01,Jakarta Utara,163463.90322580645,5067381.0
2024-08-02,Jakarta Utara,163463.90322580645,5067381.0
2024-08-03,Jakarta Utara,163463.90322580645,5067381.0
2024-08-04,Jakarta Utara,163463.90322580645,5067381.0
2024-08-05,Jakarta Utara,163463.90322580645,5067381.0
2024-08-06,Jakarta Utara,163463.90322580645,5067381.0
2024-08-07,Jakarta Utara,163463.90322580645,5067381.0
2024-08-08,Jakarta Utara,163463.90322580645,5067381.0
2024-08-09,Jakarta Utara,163463.90322580645,5067381.0
2024-08-10,Jakarta Utara,163463.90322580645,5067381.0
2024-08-11,Jakarta Utara,163463.90322580645,5067381.0
2024-08-12,Jakarta Utara,163463.90322580645,5067381.0
2024-08-13,Jakarta Utara,163463.90322580645,5067381.0
2024-08-14,Jakarta Utara,163463.90322580645,5067381.0
2024-08-15,Jakarta Utara,163463.90322580645,5067381.0
2024-08-16,Jakarta Utara,163463.90322580645,5067381.0
2024-08-17,Jakarta Utara,163463.90322580645,5067381.0
2024-08-18,Jakarta Utara,163463.90322580645,5067381.0
2024-08-19,Jakarta Utara,163463.90322580645,5067381.0
2024-08-20,Jakarta Utara,163463.90322580645,5067381.0
2024-08-21,Jakarta Utara,163463.90322580645,5067381.0
2024-08-22,Jakarta Utara,163463.90322580645,5067381.0
2024-08-23,Jakarta Utara,163463.90322580645,5067381.0
2024-08-24,Jakarta Utara,163463.90322580645,5067381.0
2024-08-25,Jakarta Utara,163463.90322580645,5067381.0
2024-08-26,Jakarta Utara,163463.90322580645,5067381.0
2024-08-27,Jakarta Utara,163463.90322580645,5067381.0
2024-08-28,Jakarta Utara,163463.90322580645,5067381.0
2024-08-29,Jakarta Utara,163463.90322580645,5067381.0
2024-08-30,Jakarta Utara,163463.90322580645,5067381.0
2024-08-31,Jakarta Utara,163463.90322580645,5067381.0
2024-09-01,Jakarta Utara,168912.7,5067381.0
2024-09-02,Jakarta Utara,168912.7,5067381.0
2024-09-03,Jakarta Utara,168912.7,5067381.0
2024-09-04,Jakarta Utara,168912.7,5067381.0
2024-09-05,Jakarta Utara,168912.7,5067381.0
2024-09-06,Jakarta Utara,168912.7,5067381.0
2024-09-07,Jakarta Utara,168912.7,5067381.0
2024-09-08,Jakarta Utara,168912.7,5067381.0
2024-09-09,Jakarta Utara,168912.7,5067381.0
2024-09-10,Jakarta Utara,168912.7,5067381.0
2024-09-11,Jakarta Utara,168912.7,5067381.0
2024-09-12,Jakarta Utara,168912.7,5067381.0
2024-09-13,Jakarta Utara,168912.7,5067381.0
2024-09-14,Jakarta Utara,168912.7,5067381.0
2024-09-15,Jakarta Utara,168912.7,5067381.0
2024-09-16,Jakarta Utara,168912.7,5067381.0
2024-09-17,Jakarta Utara,168912.7,5067381.0
2024-09-18,Jakarta Utara,168912.7,5067381.0
2024-09-19,Jakarta Utara,168912.7,5067381.0
2024-09-20,Jakarta Utara,168912.7,5067381.0
2024-09-21,Jakarta Utara,168912.7,5067381.0
2024-09-22,Jakarta Utara,168912.7,5067381.0
2024-09-23,Jakarta Utara,168912.7,5067381.0
2024-09-24,Jakarta Utara,168912.7,5067381.0
2024-09-25,Jakarta Utara,168912.7,5067381.0
2024-09-26,Jakarta Utara,168912.7,5067381.0
2024-09-27,Jakarta Utara,168912.7,5067381.0
2024-09-28,Jakarta Utara,168912.7,5067381.0
2024-09-29,Jakarta Utara,168912.7,5067381.0
2024-09-30,Jakarta Utara,168912.7,5067381.0
2024-10-01,Jakarta Utara,163463.90322580645,5067381.0
2024-10-02,Jakarta Utara,163463.90322580645,5067381.0
2024-10-03,Jakarta Utara,163463.90322580645,5067381.0
2024-10-04,Jakarta Utara,163463.90322580645,5067381.0
2024-10-05,Jakarta Utara,163463.90322580645,5067381.0
2024-10-06,Jakarta Utara,163463.90322580645,5067381.0
2024-10-07,Jakarta Utara,163463.90322580645,5067381.0
2024-10-08,Jakarta Utara,163463.90322580645,5067381.0
2024-10-09,Jakarta Utara,163463.90322580645,5067381.0
2024-10-10,Jakarta Utara,163463.90322580645,5067381.0
2024-10-11,Jakarta Utara,163463.90322580645,5067381.0
2024-10-12,Jakarta Utara,163463.90322580645,5067381.0
2024-10-13,Jakarta Utara,163463.90322580645,5067381.0
2024-10-14,Jakarta Utara,163463.90322580645,5067381.0
2024-10-15,Jakarta Utara,163463.90322580645,5067381.0
2024-10-16,Jakarta Utara,163463.90322580645,5067381.0
2024-10-17,Jakarta Utara,163463.90322580645,5067381.0
2024-10-18,Jakarta Utara,163463.90322580645,5067381.0
2024-10-19,Jakarta Utara,163463.90322580645,5067381.0
2024-10-20,Jakarta Utara,163463.90322580645,5067381.0
2024-10-21,Jakarta Utara,163463.90322580645,5067381.0
2024-10-22,Jakarta Utara,163463.90322580645,5067381.0
2024-10-23,Jakarta Utara,163463.90322580645,5067381.0
2024-10-24,Jakarta Utara,163463.90322580645,5067381.0
2024-10-25,Jakarta Utara,163463.90322580645,5067381.0
2024-10-26,Jakarta Utara,163463.90322580645,5067381.0
2024-10-27,Jakarta Utara,163463.90322580645,5067381.0
2024-10-28,Jakarta Utara,163463.90322580645,5067381.0
2024-10-29,Jakarta Utara,163463.90322580645,5067381.0
2024-10-30,Jakarta Utara,163463.90322580645,5067381.0
2024-10-31,Jakarta Utara,163463.90322580645,5067381.0
2024-11-01,Jakarta Utara,168912.7,5067381.0
2024-11-02,Jakarta Utara,168912.7,5067381.0
2024-11-03,Jakarta Utara,168912.7,5067381.0
2024-11-04,Jakarta Utara,168912.7,5067381.0
2024-11-05,Jakarta Utara,168912.7,5067381.0
2024-11-06,Jakarta Utara,168912.7,5067381.0
2024-11-07,Jakarta Utara,168912.7,5067381.0
2024-11-08,Jakarta Utara,168912.7,5067381.0
2024-11-09,Jakarta Utara,168912.7,5067381.0
2024-11-10,Jakarta Utara,168912.7,5067381.0
2024-11-11,Jakarta Utara,168912.7,5067381.0
2024-11-12,Jakarta Utara,168912.7,5067381.0
2024-11-13,Jakarta Utara,168912.7,5067381.0
2024-11-14,Jakarta Utara,168912.7,5067381.0
2024-11-15,Jakarta Utara,168912.7,5067381.0
2024-11-16,Jakarta Utara,168912.7,5067381.0
2024-11-17,Jakarta Utara,168912.7,5067381.0
2024-11-18,Jakarta Utara,168912.7,5067381.0
2024-11-19,Jakarta Utara,168912.7,5067381.0
2024-11-20,Jakarta Utara,168912.7,5067381.0
2024-11-21,Jakarta Utara,168912.7,5067381.0
2024-11-22,Jakarta Utara,168912.7,5067381.0
2024-11-23,Jakarta Utara,168912.7,5067381.0
2024-11-24,Jakarta Utara,168912.7,5067381.0
